timestamp,speed,temperature,density,pressure,sigma-B,ICME,Area
13317,462,36717.0,9.9,4.23,2.0,0,84510
13318,447,28665.0,9.1,3.62,1.8,0,83594
13319,436,30851.0,11.0,4.04,2.0,0,83339
13320,438,25702.0,13.0,4.8,8.9,1,83833
13321,441,16135.0,4.5,1.91,2.0,1,84762
13322,434,16016.0,4.7,1.93,0.8,1,85763
13323,421,9664.0,4.0,1.64,0.8,1,85314
13324,419,11750.0,3.3,1.32,1.3,1,93242
13325,419,10575.0,2.4,0.92,0.4,1,85659
13326,420,9900.0,2.7,0.98,0.9,1,83790
13327,415,11364.0,2.3,0.92,1.1,1,114638
13328,412,5490.0,3.4,1.34,2.3,1,83621
13329,405,5702.0,5.0,1.96,0.9,1,81889
13330,398,6641.0,4.7,1.78,1.7,1,80841
13331,392,46477.0,4.2,1.54,1.6,1,82485
13332,392,238026.0,3.4,1.24,0.6,1,82220
13333,390,49886.0,2.9,1.06,1.0,1,81283
13334,394,24589.0,5.9,1.94,4.1,1,82046
13335,400,58882.0,8.1,2.46,2.3,0,79802
13336,400,54694.0,4.8,1.5,2.8,0,79947
13337,396,46023.0,6.0,1.85,1.5,0,80277
13338,394,50337.0,7.7,2.37,2.3,0,79284
13339,395,51778.0,9.9,2.99,2.4,0,64001
13340,395,43876.0,9.5,2.74,2.4,0,80006
13341,397,46650.0,13.3,4.03,5.6,0,79885
13342,401,68533.0,4.8,1.49,2.9,0,86551
13343,401,91544.0,4.8,1.52,1.6,0,79123
13344,389,85691.0,4.6,1.37,1.8,0,79969
13345,403,107031.0,5.3,1.71,2.6,0,79301
13346,416,161592.0,8.3,2.97,4.0,0,79464
13347,406,134066.0,7.5,2.44,2.4,0,77991
13348,419,118890.0,6.9,2.34,3.3,0,114130
13349,410,118486.0,6.2,2.0,2.1,0,78100
13350,408,125060.0,6.3,2.11,4.5,0,77817
13351,417,147849.0,6.6,2.32,3.6,0,78931
13352,405,155804.0,6.6,2.23,4.0,0,79152
13353,404,127268.0,6.8,2.19,3.0,0,79035
13354,424,155654.0,6.8,2.4,3.4,0,78986
13355,433,172581.0,6.9,2.56,4.4,0,78899
13356,465,168042.0,7.1,2.9,5.2,0,78546
13357,450,145203.0,6.4,2.46,3.8,0,90379
13358,454,134873.0,5.2,2.04,2.5,0,79068
13359,472,124664.0,4.6,1.94,4.1,0,79068
13360,461,121188.0,4.4,1.77,1.8,0,79068
13361,462,129399.0,4.3,1.77,1.4,0,52653
13362,461,137946.0,3.9,1.6,1.5,0,76224
13363,483,186498.0,4.3,2.02,3.2,0,76224
13364,490,211209.0,4.7,2.23,3.2,0,76224
13365,482,182633.0,4.2,1.89,3.6,0,74327
13366,484,176154.0,4.0,1.83,4.4,0,74482
13367,484,164595.0,4.2,1.88,2.2,0,74131
13368,489,133962.0,4.1,1.85,1.4,0,74623
13369,489,155667.0,4.7,2.13,2.2,0,73998
13370,503,165277.0,5.1,2.44,1.7,0,73960
13371,494,193824.0,4.8,2.28,4.5,0,74040
13372,509,212757.0,4.5,2.31,5.2,0,74737
13373,522,197581.0,4.4,2.31,3.5,0,75197
13374,518,179899.0,3.5,1.81,4.5,0,76780
13375,516,150719.0,2.5,1.25,2.0,0,77200
13376,526,165231.0,3.0,1.51,3.9,0,77845
13377,523,159208.0,2.7,1.34,2.0,0,78827
13378,527,124633.0,3.3,1.64,2.2,0,78127
13379,527,68014.0,2.7,1.35,0.8,0,77720
13380,518,59753.0,2.6,1.26,0.7,0,76707
13381,515,45042.0,3.0,1.45,1.0,0,75552
13382,513,42616.0,2.9,1.34,1.1,0,76331
13383,512,42754.0,2.2,1.0,0.3,0,76008
13384,505,45132.0,2.4,1.07,0.3,0,76340
13385,512,45244.0,3.2,1.47,0.8,0,75345
13386,514,39891.0,3.9,1.8,0.7,0,75790
13387,520,37069.0,4.1,1.96,3.9,0,74726
13388,510,41520.0,2.3,1.06,1.5,0,76216
13389,516,30222.0,2.3,1.09,1.6,0,76296
13390,512,60778.0,2.8,1.29,1.6,0,76310
13391,509,79005.0,2.9,1.37,1.2,0,76419
13392,502,86650.0,3.0,1.37,3.0,0,76395
13393,506,51496.0,3.3,1.5,1.4,0,75708
13394,502,49528.0,4.9,2.24,3.1,0,75087
13395,480,66390.0,5.6,2.39,2.6,0,73719
13396,474,64919.0,7.1,2.93,1.2,0,73808
13397,474,71043.0,6.4,2.71,2.6,0,72959
13398,466,57977.0,6.9,2.82,2.0,0,74122
13399,460,69382.0,6.7,2.67,3.9,0,74119
13400,453,59236.0,8.5,3.17,2.6,0,74353
13401,445,56261.0,8.7,3.15,1.7,0,74149
13402,436,69575.0,6.4,2.28,2.9,0,75504
13403,441,61313.0,6.5,2.35,2.0,0,75149
13404,440,57320.0,6.3,2.26,1.5,0,76091
13405,417,60594.0,5.7,1.82,2.4,0,76552
13406,414,54839.0,6.1,1.92,1.8,0,76104
13407,418,42060.0,4.9,1.56,1.7,0,76610
13408,419,25914.0,4.6,1.45,1.1,0,77300
13409,416,25151.0,4.4,1.37,0.5,0,229861
13410,416,23428.0,4.2,1.33,1.2,0,187513
13411,415,21449.0,4.2,1.32,0.5,0,77817
13412,410,19538.0,3.8,1.16,0.5,0,75768
13413,402,21613.0,3.8,1.11,0.7,0,75225
13414,395,21128.0,3.6,1.01,0.7,0,75090
13415,394,19581.0,3.0,0.82,0.4,0,85437
13416,395,16736.0,2.9,0.8,0.7,0,102876
13417,395,17747.0,3.1,0.86,0.7,0,76117
13418,391,18050.0,3.1,0.85,0.6,0,74405
13419,385,17978.0,3.1,0.81,0.8,0,74122
13420,376,17453.0,3.2,0.8,0.9,0,74712
13421,371,13882.0,3.1,0.76,0.6,0,75369
13422,365,13001.0,3.4,0.81,0.4,0,76090
13423,357,10448.0,3.2,0.73,0.5,0,75812
13424,354,11131.0,3.4,0.76,1.0,0,75203
13425,355,9791.0,3.4,0.77,0.4,0,75223
13426,353,8390.0,2.9,0.65,0.4,0,75966
13427,357,9403.0,2.7,0.63,0.6,0,76258
13428,357,9084.0,2.6,0.61,0.6,0,77663
13429,355,8191.0,2.5,0.57,0.8,0,78363
13430,347,7171.0,2.6,0.57,0.5,0,79055
13431,350,7670.0,2.4,0.53,0.4,0,79526
13432,346,6690.0,2.3,0.5,0.3,0,80034
13433,341,6641.0,2.4,0.51,0.6,0,79563
13434,340,9081.0,2.3,0.48,0.5,0,79838
13435,338,11277.0,2.1,0.44,0.4,0,80230
13436,333,12200.0,2.2,0.45,0.4,0,81103
13437,329,11765.0,2.5,0.5,0.9,0,82391
13438,326,9517.0,2.8,0.55,0.3,0,81802
13439,324,11593.0,3.1,0.6,0.3,0,79246
13440,324,11282.0,3.1,0.6,0.7,0,78815
13441,325,12502.0,3.0,0.59,1.0,0,78168
13442,329,12793.0,3.6,0.72,1.6,0,78266
13443,326,14746.0,3.8,0.76,1.5,0,78689
13444,325,15437.0,4.1,0.82,1.7,0,77347
13445,323,17477.0,4.0,0.82,1.8,0,97466
13446,319,19781.0,4.0,0.79,1.0,0,77261
13447,317,20909.0,3.6,0.71,0.7,0,77740
13448,323,61551.0,3.0,0.62,0.8,0,78687
13449,318,32073.0,3.9,0.79,2.1,0,79349
13450,316,19741.0,4.6,0.93,1.6,0,79221
13451,326,28558.0,4.8,1.09,3.1,0,79413
13452,335,45429.0,4.2,1.06,3.4,0,79815
13453,340,70522.0,4.8,1.3,1.9,0,79219
13454,350,60601.0,4.8,1.37,3.5,0,80235
13455,366,59565.0,4.8,1.46,3.9,0,80130
13456,355,37849.0,2.2,0.56,1.3,0,80676
13457,369,58770.0,3.8,1.07,2.4,0,80438
13458,419,123355.0,6.6,2.48,6.2,0,80275
13459,574,246855.0,8.7,5.73,6.4,0,80762
13460,569,356942.0,10.1,7.78,6.1,0,80731
13461,568,349401.0,11.4,8.43,7.0,0,81528
13462,574,282464.0,16.1,10.38,14.9,0,81115
13463,644,380260.0,15.0,11.93,16.2,0,81091
13464,665,359364.0,18.4,15.0,8.9,0,81292
13465,657,255645.0,18.1,14.2,7.8,0,80508
13466,638,249090.0,5.5,4.23,4.2,0,81297
13467,655,231548.0,14.4,11.23,8.1,0,80937
13468,642,244486.0,17.8,13.28,10.0,0,81583
13469,615,232910.0,20.7,14.38,7.5,0,81135
13470,594,265730.0,20.2,13.47,14.0,1,80260
13471,589,218257.0,7.2,4.99,2.1,1,80707
13472,611,86390.0,7.0,5.62,2.5,1,80248
13473,614,60149.0,2.7,2.23,1.1,1,80073
13474,608,33854.0,2.0,1.61,1.8,1,79190
13475,602,35880.0,2.1,1.67,1.3,1,80390
13476,571,23516.0,1.6,1.16,1.1,1,82029
13477,566,14026.0,2.0,1.43,1.2,1,82730
13478,566,18317.0,2.5,1.72,0.9,1,81572
13479,567,23271.0,3.1,2.12,1.4,1,79944
13480,565,19377.0,2.4,1.66,1.0,1,79183
13481,556,15375.0,3.7,2.51,1.0,1,79803
13482,545,17226.0,3.6,2.36,1.3,1,79108
13483,537,14734.0,2.1,1.41,1.0,1,79804
13484,525,13355.0,2.0,1.23,1.1,1,80801
13485,518,11565.0,1.6,0.97,1.0,1,80432
13486,505,9893.0,1.5,0.9,0.7,1,79147
13487,510,19271.0,1.6,1.04,0.7,1,80389
13488,503,19365.0,1.1,0.7,0.9,1,87375
13489,499,27738.0,1.0,0.62,1.0,1,77560
13490,480,83927.0,0.9,0.51,1.1,1,76657
13491,486,93790.0,0.8,0.46,1.0,1,76998
13492,483,80770.0,0.8,0.42,0.6,1,76998
13493,479,76448.0,0.7,0.4,0.4,1,77042
13494,467,72922.0,0.7,0.4,1.0,1,77374
13495,469,82736.0,0.5,0.27,0.6,1,77872
13496,445,51533.0,0.7,0.33,0.8,1,77714
13497,441,23350.0,0.9,0.4,0.9,1,77504
13498,419,26243.0,0.7,0.29,1.7,1,76405
13499,396,28952.0,0.6,0.23,0.6,1,77768
13500,395,22293.0,0.7,0.28,1.0,1,76805
13501,414,28755.0,0.7,0.32,1.2,1,76384
13502,402,64515.0,0.5,0.22,1.7,1,77270
13503,431,20759.0,0.9,0.37,4.3,1,76843
13504,425,28882.0,1.1,0.42,0.8,1,76615
13505,427,31279.0,1.0,0.4,1.7,1,76581
13506,448,34813.0,0.7,0.3,0.5,1,84375
13507,448,48235.0,0.8,0.37,0.8,1,77044
13508,449,44934.0,0.6,0.27,0.9,1,81305
13509,456,56403.0,0.7,0.34,1.0,1,81948
13510,445,69086.0,0.7,0.33,1.1,1,82020
13511,433,54538.0,1.0,0.43,1.1,1,81720
13512,429,37630.0,1.0,0.42,1.9,1,81508
13513,432,43410.0,0.8,0.31,1.7,1,81787
13514,403,43618.83,0.8,0.28,1.1,1,81331
13515,398,54557.0,0.8,0.28,1.7,1,80049
13516,406,134121.0,0.9,0.32,3.1,1,79241
13517,415,305857.0,1.6,0.56,3.2,1,79224
13518,430,280971.0,2.1,0.75,3.6,0,79249
13519,429,321213.0,2.4,0.84,3.7,0,79009
13520,441,307270.0,2.0,0.78,3.7,0,79352
13521,438,311238.0,2.1,0.81,2.5,0,79868
13522,444,271591.0,1.6,0.63,2.6,0,114512
13523,497,223060.0,1.1,0.54,2.3,0,79790
13524,520,224330.0,1.1,0.59,2.5,0,79894
13525,506,187637.0,1.0,0.51,2.0,0,78983
13526,522,172051.0,1.1,0.6,2.1,0,80118
13527,534,166509.0,1.0,0.57,2.9,0,76448
13528,550,170145.0,1.0,0.6,2.5,0,75162
13529,475,116422.0,1.0,0.45,2.3,0,75536
13530,485,130960.0,1.1,0.48,2.5,0,81151
13531,499,138519.0,1.1,0.5,2.4,0,116425
13532,472,110218.0,1.1,0.49,1.2,0,85842
13533,487,105899.0,1.1,0.49,2.9,0,77788
13534,474,109871.0,1.2,0.5,1.4,0,77757
13535,458,95920.0,1.1,0.43,2.1,0,77763
13536,467,83123.0,1.0,0.41,1.8,0,77146
13537,456,89211.0,1.0,0.39,1.1,0,76981
13538,457,100786.0,1.2,0.46,1.6,0,76715
13539,473,111849.0,1.1,0.46,1.9,0,77962
13540,475,196719.0,0.8,0.34,2.9,0,112802
13541,500,218521.0,0.7,0.33,0.9,0,111464
13542,494,226366.0,0.7,0.32,1.3,0,112325
13543,521,252196.0,0.8,0.4,2.2,0,76371
13544,481,257875.0,0.7,0.31,1.8,0,76995
13545,488,228725.0,0.7,0.32,1.4,0,78134
13546,478,226333.0,0.8,0.35,2.2,0,77585
13547,471,218105.0,0.8,0.34,1.9,0,78364
13548,508,246007.0,0.7,0.34,1.8,0,78666
13549,469,229726.0,0.7,0.3,1.4,0,79414
13550,471,249543.0,0.7,0.3,1.8,0,78559
13551,450,275565.0,0.7,0.28,1.0,0,77919
13552,462,191232.0,0.7,0.28,1.4,0,78932
13553,452,101266.0,0.9,0.35,2.7,0,79237
13554,436,115277.0,1.0,0.37,1.6,0,79623
13555,431,79079.0,1.1,0.4,2.0,0,85213
13556,413,112383.0,1.2,0.41,2.1,0,88921
13557,413,132160.0,1.1,0.39,1.6,0,96335
13558,444,160229.0,1.4,0.53,2.6,0,95738
13559,417,163269.0,1.4,0.47,2.7,0,104716
13560,419,175363.0,1.5,0.51,1.6,0,82660
13561,410,118925.0,1.8,0.57,1.7,0,84249
13562,404,98926.0,1.8,0.55,1.6,0,84179
13563,433,91280.0,2.1,0.74,2.1,0,84062
13564,420,70379.0,2.2,0.73,2.7,0,83864
13565,399,69610.0,2.3,0.7,2.8,0,83332
13566,408,79485.0,2.5,0.8,2.1,0,112882
13567,412,72096.0,2.5,0.81,2.5,0,102803
13568,411,75489.0,2.3,0.74,2.5,0,93385
13569,424,71090.0,2.3,0.78,1.3,0,91702
13570,399,75260.0,2.2,0.67,2.3,0,89111
13571,398,83235.0,2.6,0.8,1.5,0,90078
13572,384,79590.0,2.6,0.75,3.4,0,90298
13573,390,90986.0,2.9,0.88,3.2,0,88538
13574,405,90007.0,3.0,0.96,2.0,0,88437
13575,405,70003.0,3.0,0.96,1.9,0,87691
13576,395,73914.0,3.0,0.93,1.6,0,86734
13577,383,58467.0,2.6,0.76,2.4,0,86072
13578,381,75081.0,3.0,0.9,1.4,0,85189
13579,380,78787.0,3.2,0.94,2.6,0,85746
13580,388,83796.0,3.5,1.07,3.0,0,84227
13581,368,49744.0,3.0,0.81,2.5,0,84213
13582,371,58408.0,3.3,0.91,1.9,0,85090
13583,360,53941.0,2.7,0.72,2.0,0,84976
13584,381,59589.0,3.6,1.04,1.2,0,85703
13585,383,62658.0,3.1,0.89,3.9,0,86461
13586,381,55919.0,3.1,0.88,1.2,0,85402
13587,361,63472.0,3.0,0.81,1.4,0,87665
13588,352,69092.0,2.9,0.72,3.3,0,86871
13589,427,488374.0,9.6,3.69,5.9,0,87600
13590,440,483828.0,9.4,3.82,2.1,0,87207
13591,417,302910.0,9.0,3.44,4.1,0,88871
13592,445,376450.0,8.5,3.28,3.5,0,89780
13593,472,401739.0,8.7,3.59,3.6,0,90705
13594,476,376665.0,8.6,3.74,4.6,0,91242
13595,459,245384.0,7.7,3.47,1.9,0,89240
13596,447,192086.0,9.0,3.75,4.8,0,87386
13597,436,140119.0,8.4,3.09,5.3,0,86658
13598,439,178258.0,8.5,3.23,3.9,0,86727
13599,440,153382.0,7.7,2.95,2.6,0,87402
13600,439,114854.0,7.3,2.75,2.2,0,87327
13601,431,121591.0,7.1,2.54,3.0,0,87325
13602,430,100032.0,6.9,2.43,1.6,0,86096
13603,415,96360.0,7.0,2.32,1.8,0,86230
13604,408,93805.0,6.5,2.07,2.2,0,86564
13605,410,114405.0,6.4,2.04,1.9,0,86362
13606,406,97239.0,6.4,2.02,3.0,0,87673
13607,402,87580.0,5.5,1.71,1.1,0,87342
13608,412,88580.0,6.0,1.96,1.3,0,86673
13609,412,103320.0,5.9,1.88,3.8,0,86214
13610,423,114359.0,5.2,1.75,1.7,0,87476
13611,418,127722.0,5.3,1.74,3.2,0,88121
13612,416,131868.0,4.1,1.35,2.5,0,86727
13613,432,175622.0,4.2,1.5,4.9,0,87336
13614,451,146429.0,3.9,1.56,4.5,0,86295
13615,455,110060.0,3.8,1.57,4.4,0,87462
13616,464,124858.0,4.0,1.78,3.3,0,86050
13617,458,131556.0,3.3,1.43,3.4,0,87099
13618,455,167745.0,3.3,1.39,2.4,0,88490
13619,456,146559.0,3.2,1.34,3.0,0,88248
13620,442,137137.0,3.3,1.29,2.6,0,88628
13621,440,118915.0,3.3,1.25,2.9,0,88548
13622,446,104816.0,3.6,1.39,2.8,0,89512
13623,469,100690.0,3.6,1.5,2.9,0,89639
13624,500,155151.0,6.0,2.96,4.2,0,90334
13625,503,133931.0,4.6,2.25,6.4,0,90216
13626,516,105930.0,4.2,2.09,2.1,0,91020
13627,494,110850.0,4.0,1.87,3.0,0,92024
13628,504,186165.0,7.7,3.76,3.0,0,92117
13629,484,191072.0,4.9,2.3,2.0,0,92920
13630,462,137004.0,3.7,1.62,2.5,0,93899
13631,457,134330.0,3.7,1.56,2.4,0,93802
13632,458,138202.0,3.3,1.42,2.7,0,94244
13633,442,105766.0,3.3,1.34,1.8,0,94754
13634,472,175805.0,3.8,1.83,3.5,0,94961
13635,500,168993.0,3.9,1.94,3.4,0,93582
13636,486,181371.0,3.5,1.6,3.7,0,93415
13637,493,262848.0,3.2,1.42,2.4,0,93441
13638,483,236189.0,2.8,1.2,3.1,0,93354
13639,477,194397.0,2.6,1.09,1.9,0,94371
13640,484,174462.0,2.5,1.04,1.4,0,93601
13641,475,176219.0,2.4,0.98,1.9,0,93260
13642,480,147102.0,2.1,0.89,1.5,0,93580
13643,488,102298.0,2.9,1.24,1.8,1,93863
13644,499,47712.0,4.4,1.94,1.2,1,93667
13645,495,51793.0,4.7,2.06,1.8,1,92864
13646,491,30110.0,6.3,2.8,0.5,1,91565
13647,485,54531.0,4.9,2.09,0.9,1,91580
13648,480,60166.0,5.1,2.1,0.7,1,91547
13649,479,59135.0,4.9,1.98,1.4,1,92780
13650,489,45167.0,4.3,1.83,0.6,1,91858
13651,486,40269.0,4.2,1.76,0.4,1,91993
13652,478,46097.0,4.8,1.96,0.7,1,92597
13653,471,47432.0,6.5,2.63,0.5,1,91169
13654,463,45035.0,6.9,2.7,1.0,1,91418
13655,455,48280.0,7.9,3.0,1.8,1,89883
13656,451,48023.0,8.0,2.99,1.5,1,90001
13657,451,50459.0,8.4,3.15,1.3,1,91117
13658,448,53189.0,8.7,3.25,2.1,1,90389
13659,441,47223.0,7.6,2.74,1.5,1,87911
13660,443,61583.0,9.3,3.39,3.0,1,86024
13661,451,45043.0,9.5,3.51,2.6,1,86414
13662,441,44134.0,9.6,3.43,2.6,1,87828
13663,450,38733.0,7.2,2.7,1.1,1,88391
13664,447,41061.0,8.3,3.09,1.2,1,89736
13665,442,54620.0,9.2,3.43,2.5,1,88342
13666,428,47089.0,7.7,2.69,2.9,1,89080
13667,435,49632.0,6.2,2.37,3.5,1,89907
13668,432,50938.0,5.8,2.1,2.9,1,91306
13669,431,61284.0,4.9,1.8,3.9,1,90687
13670,430,64402.0,5.4,2.01,2.0,1,89830
13671,445,64971.0,5.8,2.31,2.7,1,90960
13672,459,75544.0,6.0,2.64,4.9,1,90501
13673,441,74237.0,5.3,2.06,1.4,0,90585
13674,441,86182.0,5.0,2.0,2.4,0,90410
13675,445,73363.0,5.2,2.02,1.3,0,90632
13676,456,91487.0,6.4,2.64,3.3,0,91153
13677,466,96250.0,6.5,2.83,1.8,0,91536
13678,451,94395.0,6.3,2.59,3.4,0,92093
13679,456,118902.0,6.2,2.66,2.1,0,91747
13680,469,141970.0,6.8,3.11,4.2,0,92396
13681,457,130468.0,6.6,2.91,4.2,0,92454
13682,472,137835.0,7.4,3.36,3.5,0,91608
13683,491,144353.0,6.4,3.02,5.6,0,91057
13684,526,180880.0,5.2,2.8,3.3,0,90857
13685,519,185238.0,5.0,2.6,3.4,0,91246
13686,533,153171.0,3.7,2.0,1.7,0,91823
13687,550,132428.0,2.8,1.64,2.0,0,91535
13688,544,130000.0,3.6,2.04,1.3,0,90541
13689,560,135066.0,3.8,2.28,3.0,0,89977
13690,570,128363.0,3.6,2.27,2.0,0,89766
13691,540,132499.0,3.3,1.93,2.0,0,89711
13692,534,138569.0,3.2,1.84,1.9,0,90418
13693,533,135051.0,3.5,1.96,1.8,0,89953
13694,521,143009.0,3.5,1.92,1.9,0,89358
13695,521,149983.0,3.7,2.04,3.5,0,89160
13696,521,140857.0,3.9,2.12,2.0,0,89519
13697,508,140253.0,4.0,2.08,3.3,0,89243
13698,533,127325.0,4.1,2.29,1.9,0,89908
13699,518,117503.0,4.0,2.09,2.5,0,90746
13700,511,115784.0,4.0,2.02,2.0,0,90097
13701,515,123942.0,3.8,1.97,2.9,0,90216
13702,507,110960.0,3.6,1.79,2.2,0,90306
13703,509,110694.0,3.4,1.73,2.8,0,90453
13704,522,110837.0,3.2,1.74,2.6,0,90293
13705,516,98363.0,3.0,1.57,3.2,0,88661
13706,511,91121.0,2.6,1.37,2.2,0,89994
13707,505,90134.0,2.5,1.29,1.9,0,89153
13708,498,97498.0,2.7,1.35,1.9,0,91101
13709,484,101642.0,2.8,1.33,2.2,0,92150
13710,472,86137.0,2.7,1.19,1.7,0,91482
13711,463,93076.0,2.7,1.16,1.3,0,91205
13712,468,84179.0,2.9,1.24,1.7,0,89993
13713,466,77780.0,2.6,1.12,1.5,0,90761
13714,450,74412.0,2.3,0.92,1.0,0,90062
13715,445,73213.0,2.3,0.9,0.9,0,93144
13716,445,79878.0,2.3,0.92,1.4,0,92849
13717,440,98017.0,2.2,0.86,0.5,0,93691
13718,443,86080.0,2.4,0.94,0.7,0,92210
13719,430,74641.0,2.3,0.81,0.7,0,91963
13720,455,65213.0,2.4,0.96,1.8,0,93252
13721,441,74675.0,2.5,0.95,1.0,0,91803
13722,435,73714.0,2.8,1.04,0.8,0,91333
13723,430,61424.0,2.6,0.93,0.6,0,91781
13724,422,69125.0,2.8,0.98,0.5,0,91654
13725,415,74398.0,2.9,0.97,0.4,0,90534
13726,417,68526.0,3.0,1.0,0.9,0,90112
13727,415,64587.0,3.1,1.0,1.3,0,89584
13728,402,58747.0,3.0,0.91,0.9,0,90200
13729,397,51889.0,2.9,0.85,0.9,0,90500
13730,397,51941.0,3.1,0.91,0.6,0,90870
13731,396,45477.0,3.2,0.93,0.6,0,91864
13732,395,39938.0,3.2,0.92,0.5,0,91067
13733,400,30507.0,2.7,0.8,0.3,0,91110
13734,402,27223.0,2.8,0.83,0.3,0,91066
13735,398,27459.0,2.7,0.78,0.4,0,90307
13736,395,27945.0,2.8,0.8,0.4,0,90265
13737,391,27549.0,2.7,0.75,0.6,0,89483
13738,374,20198.0,3.3,0.81,1.0,0,89855
13739,369,21699.0,3.6,0.85,0.2,0,89225
13740,356,14050.0,5.5,1.2,0.9,0,89595
13741,346,10503.0,6.3,1.3,0.4,0,89575
13742,348,11360.0,4.9,1.03,1.5,0,65833
13743,353,11404.0,3.2,0.71,0.6,0,67338
13744,369,10075.0,3.3,0.84,1.3,0,83039
13745,357,10760.0,2.8,0.64,1.9,0,62006
13746,356,6796.0,3.5,0.81,0.5,0,48548
13747,351,6359.0,3.8,0.85,1.1,0,85718
13748,348,7139.0,3.6,0.79,0.3,0,90639
13749,348,8211.0,3.8,0.84,0.4,0,91333
13750,348,9915.0,3.8,0.84,0.4,0,90272
13751,351,11509.0,3.9,0.89,1.0,0,91547
13752,348,11931.0,4.0,0.9,0.5,0,90665
13753,339,12632.0,3.8,0.81,1.3,0,89413
13754,334,15097.0,4.1,0.84,1.3,0,89362
13755,344,17009.0,5.1,1.09,1.6,0,88759
13756,346,18240.0,7.9,1.66,1.5,0,120245
13757,349,17340.0,6.3,1.33,2.3,0,87520
13758,350,13395.0,7.8,1.69,1.5,0,87387
13759,350,13360.0,9.0,1.94,0.6,0,87756
13760,348,11883.0,10.7,2.33,1.0,0,88004
13761,339,13282.0,10.6,2.16,1.2,0,87684
13762,338,17922.0,11.5,2.3,1.4,0,87855
13763,336,27464.0,9.4,1.89,1.3,0,88067
13764,334,32605.0,7.7,1.6,0.7,0,89606
13765,332,30415.0,7.7,1.56,1.6,0,89443
13766,336,23958.0,8.4,1.67,1.2,0,128502
13767,330,22109.0,9.1,1.73,1.2,0,89154
13768,328,19439.0,8.6,1.61,1.6,0,89384
13769,331,17403.0,7.2,1.39,2.6,0,88620
13770,333,22729.0,6.4,1.37,1.1,0,84844
13771,333,14570.0,6.3,1.37,1.1,0,84911
13772,337,12027.0,6.9,1.6,0.7,0,84816
13773,349,15926.0,6.3,1.61,2.7,0,85053
13774,355,25792.0,5.0,1.22,1.0,0,84726
13775,354,25951.0,6.1,1.59,3.7,0,85459
13776,356,16506.0,7.4,2.07,1.2,0,85223
13777,361,24240.0,7.0,1.88,3.3,0,85322
13778,357,18121.0,6.8,1.66,1.6,0,86086
13779,356,21556.0,7.0,1.7,1.5,0,85706
13780,351,24184.0,8.2,1.97,2.8,0,85409
13781,351,54002.0,9.3,2.42,4.4,0,85820
13782,374,56520.0,11.2,3.32,3.5,0,85847
13783,360,47769.0,15.1,3.93,3.8,0,84729
13784,359,48652.0,16.0,4.15,2.4,0,85246
13785,359,48131.0,17.8,4.6,3.0,0,85676
13786,357,57300.0,17.1,4.35,4.6,0,84263
13787,358,60034.0,16.4,4.04,3.5,0,84709
13788,352,47343.0,16.9,4.08,2.8,0,84729
13789,342,56674.0,16.6,3.88,4.0,0,85377
13790,327,48895.0,14.4,3.22,3.6,0,84974
13791,326,48620.0,9.7,2.07,2.6,0,85082
13792,324,53027.0,8.6,1.85,1.7,0,84445
13793,320,48846.0,6.4,1.41,2.5,0,83688
13794,330,71299.0,9.8,2.17,2.5,0,83887
13795,338,78585.0,10.3,2.19,1.7,0,84733
13796,343,68529.0,11.5,2.52,3.2,0,84681
13797,343,24801.0,16.1,3.28,2.7,0,551339
13798,339,62221.0,11.1,2.37,3.9,0,82147
13799,354,83937.0,7.9,1.85,3.2,0,82974
13800,356,54508.0,7.2,1.76,1.6,0,84043
13801,349,62662.0,4.8,1.15,1.2,0,81571
13802,345,46653.0,2.6,0.62,0.9,0,79484
13803,347,76098.0,3.1,0.74,2.1,0,80152
13804,359,104612.0,3.8,0.95,4.8,0,82601
13805,372,56670.0,4.7,1.24,2.4,0,82414
13806,376,60108.0,4.9,1.27,1.9,0,99712
13807,377,37405.0,4.7,1.19,1.5,0,127737
13808,378,46760.0,4.1,1.08,1.9,0,83263
13809,372,44778.0,4.0,1.04,1.6,0,83619
13810,395,72362.0,3.4,1.03,4.2,0,84461
13811,402,128562.0,2.8,1.06,4.5,0,84233
13812,389,129720.0,3.1,1.05,4.9,0,97019
13813,386,188049.0,3.8,1.21,1.8,0,83865
13814,386,180930.0,4.5,1.31,3.5,0,82669
13815,391,116511.0,4.5,1.34,2.2,0,83018
13816,367,70483.0,5.0,1.28,1.5,0,83465
13817,372,71512.0,4.7,1.24,1.4,0,84052
13818,358,75936.0,4.9,1.21,1.9,0,84142
13819,359,60449.0,5.2,1.25,1.9,0,85841
13820,350,31319.0,5.3,1.18,0.9,0,84706
13821,347,26688.0,4.8,1.03,1.3,0,85648
13822,348,22449.0,4.4,0.94,0.8,0,85715
13823,350,19297.0,4.4,0.94,2.4,0,86935
13824,352,25801.0,4.5,0.99,1.9,0,86342
13825,352,33661.0,4.1,0.91,1.0,0,86338
13826,374,72924.0,5.2,1.32,2.8,0,86095
13827,385,93397.0,5.6,1.5,2.5,0,86933
13828,366,79597.0,4.4,1.09,2.1,0,86627
13829,371,85015.0,4.7,1.19,3.1,0,86746
13830,389,101756.0,5.8,1.59,4.5,0,85583
13831,399,60519.0,5.6,1.58,2.9,0,129104
13832,401,68824.0,5.1,1.46,4.4,0,86313
13833,409,81354.0,3.7,1.12,2.7,0,87833
